policy_id,state,effective_date,annual_premium,vehicle_age
POL105080,NY,2024-06-26,742.3,0
POL105081,CT,2025-02-24,1569.02,8
POL105082,NY,2024-03-18,1904.48,6
POL105083,NY,2025-05-11,628.88,1
POL105084,PA,2024-08-06,1188.46,5
POL105085,NJ,2024-04-08,786.81,13
POL105086,NJ,2025-04-03,641.76,11
POL105087,PA,2024-09-01,2356.95,13
POL105088,NY,2024-09-13,1237.45,13
POL105089,NJ,2025-06-11,1211.46,3
POL105090,PA,2024-07-14,1295.22,13
POL105091,PA,2025-03-09,1231.47,2
POL105092,NY,2024-05-04,818.55,1
POL105093,NJ,2025-03-03,976.95,1
POL105094,NY,2025-01-19,1204.29,15
POL105095,NJ,2024-07-04,705.76,3
POL105096,NJ,2025-02-13,1682.58,9
POL105097,PA,2025-04-30,718.47,6
POL105098,NJ,2024-12-08,958.94,11
POL105099,PA,2025-01-11,575.1,13
POL105100,FL,2025-04-01,1012.88,1
POL105101,PA,2024-01-05,1050.26,11
POL105102,FL,2025-06-15,700.4,6
POL105103,NY,2024-01-02,1143.56,9
POL105104,NJ,2024-05-04,858.74,0
POL105105,NJ,2025-06-11,565.87,9
POL105106,FL,2024-11-02,1175.54,4
POL105107,CT,2025-03-02,733.61,11
POL105108,NJ,2024-11-25,1175.56,6
POL105109,NY,2024-10-13,1759.97,10
POL105110,NJ,2025-06-23,1467.29,9
POL105111,CT,2025-03-10,1286.14,14
POL105112,CT,2024-11-30,760.92,2
POL105113,NJ,2024-06-23,755.43,7
POL105114,CT,2024-01-08,949.39,12
POL105115,NY,2024-11-03,1190.67,8
POL105116,PA,2024-06-28,855.0,7
POL105117,NJ,2024-08-06,973.01,11
POL105118,FL,2024-05-10,1226.63,11
POL105119,NJ,2025-03-30,769.83,6
POL105120,NJ,2025-02-22,740.54,15
POL105121,NY,2024-03-24,605.08,13
POL105122,CT,2024-10-10,1863.25,15
POL105123,FL,2024-05-25,706.42,5
POL105124,PA,2024-04-23,1356.52,10
POL105125,CT,2024-05-28,920.77,12
POL105126,NJ,2025-01-07,1802.16,8
POL105127,FL,2024-06-24,682.1,2
POL105128,NJ,2025-05-15,1305.26,4
POL105129,NY,2025-02-09,667.2,4
POL105130,NY,2024-09-22,765.11,12
POL105131,FL,2024-04-18,785.94,0
POL105132,PA,2024-06-25,1438.44,6
POL105133,NY,2024-09-28,1703.89,8
POL105134,NJ,2025-06-09,1716.21,2
POL105135,PA,2024-11-27,858.58,11
POL105136,NY,2025-04-24,1240.53,8
POL105137,CT,2025-05-23,534.11,14
POL105138,NJ,2024-08-13,1442.65,15
POL105139,FL,2024-02-29,1374.35,5
POL105140,NJ,2024-04-25,977.96,15
POL105141,CT,2025-06-12,989.76,10
POL105142,CT,2025-01-03,1418.4,0
POL105143,NJ,2024-07-30,982.52,13
POL105144,NJ,2025-05-03,668.32,14
POL105145,NY,2024-12-27,633.97,6
POL105146,NY,2024-08-25,1703.46,3
POL105147,FL,2025-05-11,1732.36,7
POL105148,NJ,2025-05-01,1183.97,0
POL105149,NJ,2024-02-28,675.68,8
POL105150,PA,2024-04-04,1070.73,14
POL105151,NY,2024-07-21,1402.17,8
POL105152,CT,2024-08-04,1326.44,7
POL105153,NY,2024-07-26,586.66,15
POL105154,FL,2024-09-10,1002.27,13
POL105155,NJ,2024-06-02,1658.78,15
POL105156,FL,2025-03-24,874.68,12
POL105157,NY,2025-02-01,1109.25,10
POL105158,FL,2024-12-16,1847.08,10
POL105159,PA,2024-03-26,1345.85,12
POL105160,FL,2024-09-10,968.18,10
POL105161,PA,2024-03-02,876.91,14
POL105162,CT,2024-05-15,1395.04,6
POL105163,NY,2024-11-10,1651.42,15
POL105164,PA,2024-11-10,1246.84,9
POL105165,PA,2025-01-13,1795.5,2
POL105166,PA,2024-11-27,672.29,6
POL105167,NY,2024-03-02,1501.49,7
POL105168,NJ,2025-02-01,1681.69,5
POL105169,CT,2024-05-02,1481.33,1
POL105170,NY,2024-04-04,1566.48,11
POL105171,NJ,2024-01-20,887.04,0
POL105172,NJ,2024-03-06,862.12,14
POL105173,NJ,2025-01-28,1085.14,8
POL105174,NY,2024-03-13,1650.25,14
POL105175,NY,2025-03-14,1068.29,0
POL105176,NJ,2024-11-05,597.22,10
POL105177,NJ,2025-04-24,1329.98,11
POL105178,NY,2025-03-11,1107.26,11
POL105179,NJ,2024-12-11,739.03,9
POL105180,PA,2024-01-29,1493.74,3
POL105181,NJ,2024-07-15,1440.74,0
POL105182,FL,2024-05-13,1106.26,5
POL105183,FL,2024-01-30,635.67,12
POL105184,FL,2025-05-01,1201.78,6
POL105185,PA,2025-06-02,1055.33,11
POL105186,FL,2024-02-16,863.02,3
POL105187,NJ,2025-06-10,1283.53,11
POL105188,NJ,2025-01-26,1158.32,13
POL105189,PA,2024-01-05,865.38,0
POL105190,NJ,2025-06-23,1008.99,14
POL105191,PA,2024-02-18,1245.2,14
POL105192,NY,2024-05-02,700.49,0
POL105193,CT,2024-02-23,1417.18,13
POL105194,NY,2024-06-06,715.91,15
POL105195,NJ,2025-01-23,1417.6,11
POL105196,NY,2025-06-18,1170.42,2
POL105197,NY,2024-07-31,1512.97,15
POL105198,FL,2024-11-19,1179.49,10
POL105199,PA,2024-02-20,2119.22,8
POL105200,FL,2025-01-29,1800.87,8
POL105201,NY,2024-05-29,945.31,15
POL105202,CT,2025-05-19,976.13,14
POL105203,NJ,2024-11-04,741.76,1
POL105204,NY,2024-11-29,1174.18,7
POL105205,NY,2024-07-23,1023.27,12
POL105206,NY,2024-04-14,1376.7,11
POL105207,PA,2024-08-11,1812.34,3
POL105208,NY,2024-05-26,1260.17,13
POL105209,NY,2025-06-15,1165.81,11
POL105210,FL,2024-06-07,1572.12,8
POL105211,NJ,2024-05-10,1725.99,11
POL105212,PA,2025-04-25,1609.25,5
POL105213,NJ,2024-03-20,1636.71,10
POL105214,NY,2024-11-02,1690.51,0
POL105215,NY,2025-06-24,833.46,11
POL105216,NJ,2025-06-21,963.85,9
POL105217,NY,2024-03-04,1273.57,9
POL105218,NY,2025-01-11,666.58,14
POL105219,FL,2025-01-19,2201.28,4
POL105220,FL,2024-10-29,691.79,0
POL105221,PA,2024-02-02,1011.57,7
POL105222,NY,2024-03-06,674.23,13
POL105223,FL,2024-07-05,1205.95,8
POL105224,PA,2025-04-12,1147.15,7
POL105225,NJ,2025-01-27,1164.82,13
POL105226,PA,2024-12-31,907.68,1
POL105227,NY,2024-03-12,831.66,7
POL105228,NY,2024-12-09,583.14,11
POL105229,PA,2024-05-20,1315.71,11
POL105230,PA,2024-11-27,1365.33,15
POL105231,PA,2024-11-14,846.21,11
POL105232,NJ,2025-05-07,702.34,4
POL105233,NJ,2025-02-09,732.91,8
POL105234,FL,2024-06-28,1287.82,10
POL105235,FL,2024-03-15,1176.77,0
POL105236,NY,2025-01-11,759.41,6
POL105237,NJ,2025-04-19,999.78,0
POL105238,NJ,2025-04-25,1806.71,12
POL105239,PA,2024-06-11,1241.38,11
POL105240,NY,2024-01-17,792.31,15
POL105241,NY,2024-10-07,1049.63,5
POL105242,PA,2025-01-19,2467.77,3
POL105243,PA,2024-10-10,743.06,13
POL105244,NJ,2024-06-10,1371.61,9
POL105245,NJ,2025-04-06,948.78,11
POL105246,NJ,2025-04-28,1392.32,11
POL105247,FL,2024-11-28,632.95,6
POL105248,PA,2024-01-09,865.82,11
POL105249,NY,2024-01-13,1070.67,11
POL105250,FL,2024-08-26,931.96,3
POL105251,NJ,2024-11-06,1872.61,7
POL105252,NJ,2025-05-26,943.19,12
POL105253,PA,2024-11-02,912.6,11
POL105254,NY,2024-12-15,1114.65,2
POL105255,NY,2025-02-12,1013.58,13
POL105256,NJ,2024-08-07,1126.36,10
POL105257,NJ,2025-04-12,558.9,5
POL105258,FL,2024-09-13,1166.47,8
POL105259,NY,2024-10-07,1218.46,8
POL105260,NY,2024-09-02,1052.28,11
POL105261,NJ,2025-06-12,1117.68,1
POL105262,NJ,2024-10-06,738.29,2
POL105263,NY,2025-05-29,1326.27,7
POL105264,PA,2025-06-08,1521.2,7
POL105265,PA,2025-03-23,1084.33,13
POL105266,PA,2025-06-30,802.2,4
POL105267,NY,2024-03-07,941.01,4
POL105268,NY,2024-04-30,1476.34,7
POL105269,FL,2025-04-15,820.9,15
POL105270,NJ,2025-04-02,1048.8,5
POL105271,NJ,2025-06-17,784.94,15
POL105272,FL,2024-04-27,894.58,2
POL105273,FL,2024-03-14,804.5,9
POL105274,FL,2024-10-18,761.98,12
POL105275,PA,2024-10-12,1205.96,8
POL105276,CT,2025-02-07,990.41,4
POL105277,PA,2024-12-19,812.5,8
POL105278,NY,2024-04-30,1761.69,2
POL105279,NJ,2024-10-30,898.25,10
POL105280,PA,2024-06-15,986.71,13
POL105281,PA,2024-05-14,1824.39,12
POL105282,NY,2024-08-24,996.43,2
POL105283,NJ,2024-07-27,1561.04,12
POL105284,CT,2024-07-23,1250.36,9
POL105285,NJ,2025-01-27,842.12,3
POL105286,FL,2024-06-15,1100.81,6
POL105287,PA,2025-01-13,1542.76,14
POL105288,PA,2024-03-30,847.07,4
POL105289,PA,2025-01-21,766.29,15
POL105290,NY,2024-11-02,1227.25,3
POL105291,CT,2024-02-29,998.47,4
POL105292,PA,2024-09-21,1110.24,4
POL105293,PA,2024-02-11,1200.87,0
POL105294,NY,2024-12-13,1893.84,11
POL105295,PA,2024-03-08,968.07,14
POL105296,NJ,2024-11-17,773.42,12
POL105297,FL,2024-03-08,1256.86,10
POL105298,NJ,2024-07-23,1323.37,0
POL105299,PA,2025-01-25,901.04,4
POL105300,PA,2025-05-06,959.48,7
POL105301,FL,2025-06-27,1121.51,3
POL105302,FL,2024-06-23,943.24,4
POL105303,FL,2024-08-30,1801.5,1
POL105304,FL,2024-10-25,833.0,1
POL105305,NY,2024-11-06,2164.39,9
POL105306,NJ,2024-10-25,1370.47,0
POL105307,FL,2024-06-13,1847.49,14
POL105308,CT,2025-03-02,970.97,4
POL105309,FL,2024-01-01,804.46,13
POL105310,NY,2024-06-21,2090.18,10
POL105311,CT,2024-03-10,868.09,14
POL105312,FL,2024-03-30,927.89,8
POL105313,NJ,2024-08-07,1926.35,5
POL105314,CT,2024-11-23,2303.45,5
POL105315,FL,2024-07-03,642.65,9
POL105316,NJ,2025-04-05,1066.4,15
POL105317,NY,2025-04-14,1548.94,0
POL105318,NJ,2025-01-11,852.19,11
POL105319,FL,2025-02-06,2295.24,8
POL105320,NY,2025-06-14,1104.25,13
POL105321,NJ,2025-03-03,764.13,12
POL105322,NY,2024-06-20,695.63,6
POL105323,CT,2025-03-31,820.01,12
POL105324,FL,2024-08-23,2345.35,13
POL105325,CT,2024-08-25,896.87,9
POL105326,PA,2025-06-25,974.42,12
POL105327,FL,2025-02-18,1532.9,4
POL105328,CT,2024-03-05,1143.62,11
POL105329,NJ,2025-01-26,3109.23,9
POL105330,NY,2024-02-20,1304.47,13
POL105331,CT,2024-05-19,1505.7,3
POL105332,CT,2024-04-24,955.28,2
POL105333,NY,2024-09-11,1509.6,3
POL105334,PA,2024-05-23,1557.73,6
POL105335,NY,2024-10-18,930.88,14
POL105336,PA,2024-02-07,750.12,11
POL105337,CT,2024-01-24,1341.81,9
POL105338,NJ,2024-06-20,890.56,10
POL105339,CT,2025-01-20,842.82,8
POL105340,FL,2025-03-17,1970.44,14
POL105341,NJ,2025-02-14,787.46,15
POL105342,FL,2024-09-18,1683.75,8
POL105343,NY,2024-10-09,741.96,13
POL105344,FL,2024-01-23,1109.62,5
POL105345,NY,2025-04-03,961.44,9
POL105346,FL,2024-11-10,842.96,12
POL105347,NJ,2024-10-18,1387.17,15
POL105348,NJ,2024-04-07,2226.08,14
POL105349,FL,2024-07-08,1394.74,6
POL105350,PA,2025-04-07,668.78,13
POL105351,NJ,2024-05-17,1579.94,7
POL105352,NY,2025-01-25,502.89,3
POL105353,NY,2025-03-22,599.4,4
POL105354,NY,2024-02-12,1171.38,5
POL105355,NJ,2024-09-28,761.0,4
POL105356,PA,2024-09-23,847.61,7
POL105357,FL,2024-10-24,2450.04,1
POL105358,NJ,2024-09-19,1473.57,2
POL105359,NJ,2025-01-31,930.64,5
POL105360,CT,2025-01-07,964.96,7
POL105361,NY,2024-08-10,1499.27,3
POL105362,PA,2025-01-14,1688.16,9
POL105363,NY,2024-10-09,1045.52,1
POL105364,NJ,2024-11-18,532.38,12
POL105365,PA,2024-08-08,512.11,8
POL105366,PA,2024-08-14,1635.7,15
POL105367,FL,2024-10-29,1410.71,5
POL105368,NJ,2025-04-13,1053.88,0
POL105369,FL,2024-01-06,1135.68,11
POL105370,NJ,2025-05-28,786.73,0
POL105371,PA,2024-02-17,1687.33,8
POL105372,FL,2024-10-22,933.72,10
POL105373,NY,2024-03-18,965.25,13
POL105374,NY,2024-07-09,1487.26,3
POL105375,PA,2025-06-03,927.29,15
POL105376,PA,2024-11-15,908.84,14
POL105377,NY,2024-10-06,1605.82,0
POL105378,PA,2024-08-31,1237.04,1
POL105379,NY,2025-04-11,1573.01,9
POL105380,NJ,2024-10-12,1353.16,6
POL105381,CT,2024-10-19,662.46,7
POL105382,NY,2024-05-26,733.9,12
POL105383,NY,2025-01-07,907.89,5
POL105384,FL,2024-11-05,641.65,3
POL105385,PA,2024-10-12,805.97,1
POL105386,NJ,2025-03-18,2125.41,10
POL105387,NJ,2025-01-22,2671.94,10
POL105388,NY,2024-10-19,1511.7,5
POL105389,PA,2024-03-26,597.03,10
POL105390,NJ,2024-07-15,2026.76,7
POL105391,NY,2024-04-01,1467.14,13
POL105392,FL,2024-01-18,1063.89,0
POL105393,NY,2024-07-16,458.45,9
POL105394,NJ,2025-06-27,1008.56,5
POL105395,FL,2024-07-03,748.72,0
POL105396,NY,2024-10-27,837.88,15
POL105397,NY,2025-04-05,1012.58,13
POL105398,NY,2024-04-06,606.4,6
POL105399,PA,2025-02-13,1179.03,3
POL105400,CT,2024-07-14,736.23,6
POL105401,NY,2025-01-22,1228.9,1
POL105402,NY,2024-01-08,1243.52,11
POL105403,FL,2024-02-06,1482.99,5
POL105404,NJ,2024-11-07,1929.6,10
POL105405,FL,2024-09-07,717.09,7
POL105406,PA,2024-08-01,1328.65,0
POL105407,FL,2024-02-12,1494.63,14
POL105408,NY,2024-11-02,1567.94,15
POL105409,NY,2024-10-17,1100.38,15
POL105410,CT,2024-08-27,2058.84,15
POL105411,PA,2024-06-05,792.23,7
POL105412,FL,2024-11-12,1648.02,13
POL105413,NJ,2024-02-14,1039.26,13
POL105414,NY,2024-05-20,977.0,10
POL105415,NY,2024-08-13,1116.96,6
POL105416,PA,2024-05-13,1084.43,12
POL105417,NY,2025-01-09,1454.44,9
POL105418,NJ,2025-05-25,1368.4,9
POL105419,CT,2024-04-12,1841.16,4
POL105420,PA,2024-03-17,1575.36,10
POL105421,NJ,2025-04-20,1035.52,2
POL105422,NY,2024-10-01,2021.38,8
POL105423,CT,2025-01-31,1230.71,7
POL105424,NY,2024-01-23,1730.5,0
POL105425,PA,2025-01-22,609.1,1
POL105426,PA,2025-01-22,940.58,8
POL105427,FL,2025-04-20,1418.56,6
POL105428,NJ,2024-01-26,1129.37,13
POL105429,FL,2024-03-05,1246.99,12
POL105430,FL,2025-02-09,2151.6,10
POL105431,FL,2024-12-08,866.18,13
POL105432,PA,2024-04-05,1339.04,11
POL105433,FL,2024-02-28,730.41,8
POL105434,NY,2024-08-04,1888.66,0
POL105435,NJ,2024-05-24,1073.31,12
POL105436,NY,2024-07-26,959.1,2
POL105437,NY,2024-02-26,1258.08,2
POL105438,PA,2024-03-03,822.7,5
POL105439,FL,2024-08-29,982.54,2
POL105440,CT,2024-10-27,551.5,5
POL105441,NY,2024-10-07,684.07,10
POL105442,NJ,2025-06-23,2118.88,12
POL105443,FL,2025-01-10,1011.85,5
POL105444,PA,2024-07-10,1781.09,5
POL105445,PA,2024-02-25,706.11,9
POL105446,PA,2024-04-23,1373.75,3
POL105447,CT,2024-03-31,903.01,8
POL105448,PA,2024-11-06,925.64,12
POL105449,NY,2024-08-25,1238.39,14
POL105450,NJ,2024-08-11,1091.11,10
POL105451,FL,2025-04-22,1465.49,12
POL105452,NY,2024-11-29,940.59,13
POL105453,PA,2024-02-29,855.67,12
POL105454,PA,2025-03-01,562.25,2
POL105455,NY,2024-09-05,755.83,0
POL105456,FL,2024-06-27,1641.89,14
POL105457,FL,2024-06-16,929.74,1
POL105458,CT,2025-03-27,896.41,8
POL105459,FL,2024-02-20,1493.87,12
POL105460,NY,2025-06-20,1160.96,12
POL105461,NY,2024-08-27,490.4,9
POL105462,FL,2024-03-12,1935.85,15
POL105463,NJ,2025-05-08,3170.41,3
POL105464,NY,2024-09-23,910.11,14
POL105465,PA,2024-08-31,1205.76,2
POL105466,NY,2024-01-05,1313.62,13
POL105467,NJ,2024-12-11,1587.55,14
POL105468,NY,2025-02-26,1349.83,2
POL105469,PA,2025-05-11,1424.28,4
POL105470,NY,2024-07-18,770.32,8
POL105471,FL,2024-06-29,1958.79,13
POL105472,NY,2025-04-23,1261.55,0
POL105473,NJ,2024-12-05,640.82,1
POL105474,FL,2024-03-21,758.75,6
POL105475,FL,2024-06-29,1209.97,10
POL105476,CT,2024-08-11,1299.96,11
POL105477,FL,2025-05-25,870.74,9
POL105478,NY,2024-07-28,1119.46,3
POL105479,CT,2024-10-07,806.43,9
POL105480,PA,2025-03-01,1498.08,1
POL105481,NJ,2024-12-17,716.12,12
POL105482,FL,2024-04-20,1421.01,4
POL105483,NJ,2025-01-19,956.43,14
POL105484,PA,2024-12-20,1767.91,9
POL105485,NY,2024-07-28,953.12,12
POL105486,FL,2025-06-16,795.17,0
POL105487,NY,2025-05-13,863.4,7
POL105488,NJ,2024-03-22,856.0,5
POL105489,NY,2025-05-10,1175.87,6
POL105490,PA,2024-10-15,1131.11,8
POL105491,PA,2024-02-01,677.67,4
POL105492,NY,2024-08-05,1638.85,8
POL105493,FL,2025-01-07,1333.9,8
POL105494,CT,2024-03-08,975.49,2
POL105495,PA,2024-10-07,1105.78,9
POL105496,FL,2024-10-29,879.3,9
POL105497,NJ,2024-06-26,1181.92,6
POL105498,NJ,2025-01-23,1350.49,14
POL105499,PA,2024-02-13,1030.82,13
POL105500,NY,2024-03-27,1237.58,10
POL105501,CT,2024-12-05,984.43,9
POL105502,NY,2025-06-20,1336.27,3
POL105503,NY,2025-03-21,1850.5,8
POL105504,NY,2024-09-14,1019.85,14
POL105505,PA,2024-09-20,620.56,8
POL105506,NY,2024-08-12,671.68,13
POL105507,NY,2024-04-02,1677.7,0
POL105508,NY,2024-02-20,741.74,2
POL105509,NY,2025-06-01,878.43,10
POL105510,FL,2024-04-16,1018.05,1
POL105511,CT,2024-10-11,1286.82,13
POL105512,FL,2024-10-30,1154.82,9
POL105513,NY,2025-05-01,1317.84,8
POL105514,FL,2024-10-19,520.4,1
POL105515,NJ,2024-12-16,665.77,13
POL105516,NY,2024-01-09,1562.13,5
POL105517,CT,2025-04-02,1262.29,10
POL105518,FL,2025-02-20,1549.82,8
POL105519,FL,2025-06-30,896.62,15
POL105520,FL,2024-11-21,1215.68,5
POL105521,PA,2024-02-07,795.0,11
POL105522,FL,2024-11-25,926.4,2
POL105523,NY,2024-05-10,1401.76,10
POL105524,CT,2024-05-20,699.38,0
POL105525,NY,2024-01-19,680.06,0
POL105526,NJ,2024-12-17,1413.17,7
POL105527,NJ,2024-10-11,1802.74,3
POL105528,PA,2024-02-17,466.39,9
POL105529,PA,2024-04-10,1375.39,3
POL105530,CT,2025-05-17,895.18,14
POL105531,FL,2024-03-06,1277.3,1
POL105532,NY,2024-07-28,1060.22,3
POL105533,CT,2024-11-20,1783.63,15
POL105534,NJ,2024-07-19,750.92,4
POL105535,NJ,2025-02-11,530.24,2
POL105536,NJ,2024-05-30,942.64,13
POL105537,NY,2024-03-07,840.31,8
POL105538,NY,2024-01-16,857.57,0
POL105539,PA,2024-12-10,1375.52,11
POL105540,NJ,2025-03-22,1268.38,5
POL105541,FL,2024-08-23,588.47,2
POL105542,NY,2025-06-05,1034.28,5
POL105543,CT,2024-12-27,1654.55,11
POL105544,NY,2025-03-11,1038.23,7
POL105545,PA,2024-07-28,827.84,0
POL105546,CT,2024-05-14,1997.52,15
POL105547,NJ,2024-06-12,876.83,4
POL105548,NY,2024-11-23,462.14,6
POL105549,FL,2024-05-27,1253.22,1
POL105550,FL,2025-01-05,1115.16,4
POL105551,NY,2024-04-07,1231.78,8
POL105552,NY,2024-06-30,1675.49,6
POL105553,NY,2025-03-26,755.39,15
POL105554,PA,2024-05-19,1212.55,4
POL105555,CT,2024-01-17,1140.05,12
POL105556,NJ,2025-03-21,872.01,15
POL105557,NJ,2025-06-26,792.5,6
POL105558,NY,2024-10-01,1754.74,10
POL105559,NY,2025-03-06,1233.03,2
POL105560,NY,2025-05-20,1664.94,12
POL105561,FL,2024-08-13,992.24,12
POL105562,PA,2024-10-25,1877.93,0
POL105563,PA,2024-12-23,1037.13,9
POL105564,PA,2024-09-19,777.49,11
POL105565,PA,2025-03-28,503.17,7
POL105566,CT,2025-05-07,1363.73,11
POL105567,NY,2024-08-16,867.99,10
POL105568,FL,2025-03-11,1212.67,10
POL105569,NY,2024-09-25,764.84,7
POL105570,NJ,2024-07-13,1300.77,7
POL105571,NJ,2025-06-08,2081.4,0
POL105572,NY,2024-08-21,1346.89,9
POL105573,PA,2024-03-19,1046.93,6
POL105574,NJ,2024-03-12,1166.55,10
POL105575,CT,2025-04-15,1250.98,11
POL105576,NJ,2024-01-24,796.66,8
POL105577,NJ,2024-06-09,1091.21,9
POL105578,CT,2025-06-04,899.19,14
POL105579,FL,2024-07-04,1310.09,0
POL105580,FL,2025-04-19,1357.87,11
POL105581,NY,2024-09-29,1181.34,8
POL105582,NY,2024-06-13,1541.23,12
POL105583,NY,2024-04-11,1049.9,5
POL105584,NY,2024-11-12,909.0,13
POL105585,NY,2024-11-22,1164.86,5
POL105586,NJ,2025-02-23,613.59,14
POL105587,FL,2024-05-15,1261.71,1
POL105588,FL,2024-07-02,1016.03,13
POL105589,NJ,2024-08-31,967.85,7
POL105590,PA,2024-03-29,907.27,13
POL105591,NJ,2025-06-12,2624.75,4
POL105592,NJ,2025-02-25,2139.4,8
POL105593,FL,2025-01-28,1338.83,9
POL105594,NY,2024-05-30,1759.33,12
POL105595,FL,2024-07-24,1070.57,0
POL105596,PA,2024-01-16,481.05,15
POL105597,PA,2024-11-23,1056.22,8
POL105598,FL,2025-02-10,647.94,1
POL105599,PA,2024-08-31,1858.13,4
POL105600,FL,2024-10-25,822.29,9
POL105601,NJ,2024-09-16,943.2,15
POL105602,NJ,2025-05-31,1308.85,15
POL105603,NY,2025-05-05,655.53,9
POL105604,FL,2024-08-28,992.74,0
POL105605,CT,2024-10-27,677.14,15
POL105606,PA,2024-08-30,1149.05,12
POL105607,NJ,2024-04-08,1576.88,2
POL105608,NY,2024-09-05,1364.69,0
POL105609,NJ,2024-02-08,1056.81,6
POL105610,NY,2024-11-19,1280.6,2
POL105611,FL,2024-05-03,736.2,8
POL105612,NY,2025-01-19,1470.82,10
POL105613,NY,2024-07-23,1078.63,8
POL105614,FL,2024-05-13,1061.46,15
POL105615,PA,2024-11-25,1846.43,13
POL105616,NJ,2025-04-23,739.44,9
POL105617,FL,2024-06-17,2519.03,9
POL105618,NY,2025-06-22,1807.59,11
POL105619,NY,2025-04-14,1348.53,3
POL105620,CT,2024-03-11,1124.72,5
POL105621,NJ,2024-08-16,981.8,14
POL105622,NJ,2024-04-17,875.58,9
POL105623,PA,2024-05-14,1252.82,10
POL105624,NY,2024-02-25,881.95,5
POL105625,NY,2024-02-17,720.34,3
POL105626,FL,2024-09-21,636.28,14
POL105627,FL,2024-10-17,2541.17,0
POL105628,NJ,2025-01-01,676.19,4
POL105629,NY,2024-01-22,1343.44,11
POL105630,PA,2025-06-28,666.85,1
POL105631,FL,2025-06-07,1655.11,4
POL105632,PA,2024-11-19,826.19,15
POL105633,NY,2024-09-16,552.45,7
POL105634,NJ,2024-12-17,1409.13,14
POL105635,NJ,2025-02-05,812.22,12
POL105636,FL,2024-08-14,859.0,15
POL105637,NJ,2024-08-22,871.79,0
POL105638,NJ,2024-02-16,1446.08,8
POL105639,NJ,2025-06-16,989.89,1
POL105640,NJ,2025-01-30,1081.43,8
POL105641,CT,2025-05-04,1884.38,7
POL105642,NY,2024-07-11,1088.93,8
POL105643,PA,2024-10-09,744.18,7
POL105644,NY,2025-04-18,1257.6,12
POL105645,FL,2024-03-01,889.93,14
POL105646,FL,2024-11-23,1180.14,2
POL105647,PA,2025-03-19,1405.2,1
POL105648,NY,2024-05-14,1529.2,12
POL105649,FL,2024-07-05,1184.29,4
POL105650,FL,2024-04-21,1285.92,14
POL105651,NY,2024-04-19,1504.61,13
POL105652,NJ,2025-05-03,817.09,10
POL105653,NY,2024-04-15,1122.46,8
POL105654,NY,2025-02-05,1217.64,9
POL105655,PA,2024-06-15,788.11,0
POL105656,NJ,2024-11-01,1473.75,13
POL105657,NY,2024-12-19,1407.36,0
POL105658,NJ,2024-07-12,1187.52,9
POL105659,NJ,2025-01-25,3485.64,15
POL105660,PA,2024-12-22,1762.86,0
POL105661,PA,2024-08-03,1915.0,4
POL105662,PA,2024-06-24,1512.95,13
POL105663,PA,2025-06-19,796.33,11
POL105664,NJ,2024-07-24,1506.77,6
POL105665,NY,2025-04-12,896.99,7
POL105666,NY,2025-03-13,700.96,5
POL105667,NY,2025-05-25,899.06,13
POL105668,NJ,2024-10-15,1301.68,8
POL105669,CT,2024-04-17,1104.22,14
POL105670,CT,2024-04-28,926.64,8
POL105671,NY,2024-04-27,676.22,13
POL105672,NJ,2025-02-13,948.87,10
POL105673,NY,2024-07-26,995.3,15
POL105674,FL,2024-02-07,1300.98,5
POL105675,FL,2024-01-19,2111.26,4
POL105676,PA,2024-09-05,837.03,2
POL105677,FL,2024-09-18,1510.56,0
POL105678,FL,2024-02-19,1585.28,6
POL105679,FL,2025-05-22,973.91,12
POL105680,CT,2025-04-14,1112.88,10
POL105681,PA,2024-03-30,929.94,10
POL105682,NY,2024-11-24,1319.91,11
POL105683,PA,2024-08-24,1142.95,4
POL105684,NY,2024-03-31,704.51,13
POL105685,CT,2024-10-31,1495.62,9
POL105686,NY,2025-03-28,1323.21,14
POL105687,NJ,2025-04-08,1154.62,6
POL105688,CT,2025-02-02,1595.86,14
POL105689,NY,2025-02-08,752.09,13
POL105690,NY,2024-12-15,1040.76,4
POL105691,PA,2025-04-02,678.2,1
POL105692,FL,2024-09-24,1109.53,8
POL105693,NY,2025-05-09,1508.05,6
POL105694,PA,2024-09-03,1181.9,5
POL105695,FL,2024-05-04,2270.35,14
POL105696,NJ,2024-02-15,1000.01,11
POL105697,NJ,2024-05-30,1220.15,11
POL105698,PA,2025-06-17,1161.06,13
POL105699,NY,2025-05-09,1027.36,0
POL105700,NY,2024-08-31,871.21,9
POL105701,NY,2025-02-04,1025.56,3
POL105702,NY,2024-11-04,1071.4,11
POL105703,FL,2024-10-16,1215.7,5
POL105704,CT,2025-05-23,827.35,2
POL105705,NY,2025-01-02,951.99,7
POL105706,PA,2024-02-11,1771.26,7
POL105707,FL,2024-07-02,1461.22,5
POL105708,FL,2024-06-05,1023.0,10
POL105709,NJ,2025-04-01,2047.6,0
POL105710,NY,2024-04-28,956.67,6
POL105711,NY,2025-04-24,1202.34,15
POL105712,NJ,2024-01-17,949.86,7
POL105713,NY,2024-02-21,995.16,1
POL105714,NY,2024-01-27,1220.56,7
POL105715,NY,2024-11-20,1030.54,4
POL105716,PA,2024-02-10,1534.65,0
POL105717,CT,2024-10-20,1068.3,2
POL105718,NY,2025-03-20,1364.89,4
POL105719,NY,2024-06-12,1833.42,15
